100 3.30162 0.729323
200 3.75177 0.56952
300 3.77742 0.585201
400 3.76915 0.585439
500 3.75343 0.577724
100 3.30162 0.729323
200 3.75177 0.56952
300 3.77742 0.585201
400 3.76915 0.585439
500 3.75343 0.577724
